Date,Longs,Shorts,Return
2021-10-31,"ATOM/USDT:USDT,BNB/USDT:USDT,DOT/USDT:USDT,ETH/USDT:USDT","LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT",-0.136515393752264
2021-11-30,"DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,XRP/USDT:USDT","AVAX/USDT:USDT,BNB/USDT:USDT,DOGE/USDT:USDT,TRX/USDT:USDT",-0.0923462505925918
2021-12-31,"CRV/USDT:USDT,FTM/USDT:USDT,LRC/USDT:USDT,MASK/USDT:USDT","1000SHIB/USDT:USDT,BNB/USDT:USDT,LTC/USDT:USDT,STORJ/USDT:USDT",-0.06962341485392254
2022-01-31,"AXS/USDT:USDT,BNB/USDT:USDT,LRC/USDT:USDT,STORJ/USDT:USDT","AVAX/USDT:USDT,CRV/USDT:USDT,ETC/USDT:USDT,RUNE/USDT:USDT",-0.07444322186177393
2022-02-28,"FIL/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT","BCH/USDT:USDT,CRV/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT",-0.03376820226052196
2022-03-31,"ALGO/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,ZIL/USDT:USDT","BNB/USDT:USDT,BTC/USDT:USDT,ETH/USDT:USDT,MANA/USDT:USDT",-0.16746719716434294
2022-04-30,"BNB/USDT:USDT,BTC/USDT:USDT,ETH/USDT:USDT,TRX/USDT:USDT","CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,STORJ/USDT:USDT",0.23587889969460657
2022-05-31,"BTC/USDT:USDT,CHZ/USDT:USDT,LINA/USDT:USDT,MANA/USDT:USDT","CRV/USDT:USDT,EOS/USDT:USDT,LRC/USDT:USDT,ZIL/USDT:USDT",0.0991286795163479
2022-06-30,"BNB/USDT:USDT,DOT/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT","BCH/USDT:USDT,ETC/USDT:USDT,LINA/USDT:USDT,UNI/USDT:USDT",-0.502052021547191
2022-07-31,"EOS/USDT:USDT,GALA/USDT:USDT,STORJ/USDT:USDT,ZIL/USDT:USDT","BNB/USDT:USDT,BTC/USDT:USDT,ETH/USDT:USDT,LTC/USDT:USDT",-0.026662653351496562
2022-08-31,"LINA/USDT:USDT,MANA/USDT:USDT,SOL/USDT:USDT,UNFI/USDT:USDT","DOT/USDT:USDT,ETC/USDT:USDT,MASK/USDT:USDT,XRP/USDT:USDT",-0.09665526186343723
2022-09-30,"BNB/USDT:USDT,DYDX/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT","ADA/USDT:USDT,LTC/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT",0.1433452154788388
2022-10-31,"AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,TRB/USDT:USDT","LINA/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,TRX/USDT:USDT",0.09096060684589985
2022-11-30,"CHZ/USDT:USDT,CRV/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT","BTC/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT",-0.13486171235300778
2022-12-31,"ADA/USDT:USDT,CHZ/USDT:USDT,EOS/USDT:USDT,RUNE/USDT:USDT","1000SHIB/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,FTM/USDT:USDT",-0.44984691965035184
2023-01-31,"AVAX/USDT:USDT,MANA/USDT:USDT,SOL/USDT:USDT,TRX/USDT:USDT","CRV/USDT:USDT,FIL/USDT:USDT,LTC/USDT:USDT,XRP/USDT:USDT",-0.10342329111111667
2023-02-28,"EOS/USDT:USDT,LTC/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT","AAVE/USDT:USDT,GALA/USDT:USDT,RUNE/USDT:USDT,TRB/USDT:USDT",0.028794083200140097
2023-03-31,"ATOM/USDT:USDT,BNB/USDT:USDT,EOS/USDT:USDT,LINA/USDT:USDT","BCH/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,THETA/USDT:USDT",0.06118175401889683
2023-04-30,"BNB/USDT:USDT,BTC/USDT:USDT,LINA/USDT:USDT,NEAR/USDT:USDT","AVAX/USDT:USDT,CRV/USDT:USDT,LINK/USDT:USDT,SAND/USDT:USDT",0.23884444044685277
2023-05-31,"ADA/USDT:USDT,BCH/USDT:USDT,LINA/USDT:USDT,XRP/USDT:USDT","ALGO/USDT:USDT,AVAX/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT",0.34962575136475144
2023-06-30,"BTC/USDT:USDT,LINA/USDT:USDT,MASK/USDT:USDT,XRP/USDT:USDT","AXS/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,SUSHI/USDT:USDT",0.05639316288835766
2023-07-31,"ALGO/USDT:USDT,LINK/USDT:USDT,RUNE/USDT:USDT,UNFI/USDT:USDT","EOS/USDT:USDT,FIL/USDT:USDT,STORJ/USDT:USDT,XRP/USDT:USDT",0.597340127036396
2023-08-31,"DYDX/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT","BNB/USDT:USDT,ETH/USDT:USDT,SUSHI/USDT:USDT,XRP/USDT:USDT",0.617332637798157
2023-09-30,"AXS/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,DOGE/USDT:USDT","AVAX/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,LTC/USDT:USDT",-0.029741032607467077
2023-10-31,"BTC/USDT:USDT,ETH/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT","BNB/USDT:USDT,FIL/USDT:USDT,LRC/USDT:USDT,UNI/USDT:USDT",0.05310098432902388
2023-11-30,"ALGO/USDT:USDT,BTC/USDT:USDT,SOL/USDT:USDT,TRX/USDT:USDT","FTM/USDT:USDT,MASK/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT",-0.12589306299375452
2023-12-31,"ALGO/USDT:USDT,BTC/USDT:USDT,MANA/USDT:USDT,THETA/USDT:USDT","ATOM/USDT:USDT,ETC/USDT:USDT,LINK/USDT:USDT,RUNE/USDT:USDT",-0.1432997459414993
2024-01-31,"BTC/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,TRX/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,UNFI/USDT:USDT",-0.00013753025639356986
2024-02-29,"LINK/USDT:USDT,NEAR/USDT:USDT,TRB/USDT:USDT,UNFI/USDT:USDT","AAVE/USDT:USDT,AVAX/USDT:USDT,DOGE/USDT:USDT,ZIL/USDT:USDT",-0.2655572912336694
2024-03-31,"ATOM/USDT:USDT,BNB/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT","1000SHIB/USDT:USDT,AAVE/USDT:USDT,ALGO/USDT:USDT,SUSHI/USDT:USDT",0.14658498951371282
2024-04-30,"ATOM/USDT:USDT,BNB/USDT:USDT,DOT/USDT:USDT,TRX/USDT:USDT","CRV/USDT:USDT,EOS/USDT:USDT,LRC/USDT:USDT,ZIL/USDT:USDT",-0.0893458139592844
2024-05-31,"ADA/USDT:USDT,AXS/USDT:USDT,DYDX/USDT:USDT,TRX/USDT:USDT","ETC/USDT:USDT,LRC/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT",0.10801978939688495
