Date,Longs,Shorts,Return
2024-03-31,"1000SHIB/USDT:USDT,AXS/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CRV/USDT:USDT,EOS/USDT:USDT,LINA/USDT:USDT,LTC/USDT:USDT,TRX/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT","ATOM/USDT:USDT,AVAX/USDT:USDT,CHZ/USDT:USDT,GALA/USDT:USDT,LINK/USDT:USDT,LRC/USDT:USDT,MASK/USDT:USDT,NEAR/USDT:USDT,SOL/USDT:USDT,SUSHI/USDT:USDT,TRB/USDT:USDT,UNI/USDT:USDT",0.09899548742052605
2024-04-30,"AAVE/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,EOS/USDT:USDT,LINA/USDT:USDT,LTC/USDT:USDT,RUNE/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,DOGE/USDT:USDT,DOT/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT",0.1264115433997326
2024-05-31,"1000SHIB/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,RUNE/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,TRB/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT","ATOM/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOT/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FIL/USDT:USDT,LRC/USDT:USDT,MASK/USDT:USDT,NEAR/USDT:USDT,SOL/USDT:USDT,ZIL/USDT:USDT",-0.04762114621575858
2024-06-30,"1000SHIB/USDT:USDT,DOGE/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,TRB/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,AVAX/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FIL/USDT:USDT,LINK/USDT:USDT,SOL/USDT:USDT,TRX/USDT:USDT",-0.09466086085951271
2024-07-31,"AVAX/USDT:USDT,CHZ/USDT:USDT,DYDX/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT","1000SHIB/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,EOS/USDT:USDT,FTM/USDT:USDT,LRC/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,THETA/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT",0.0015011779995197372
2024-08-31,"ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CRV/USDT:USDT,DYDX/USDT:USDT,LINK/USDT:USDT,LRC/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,TRB/USDT:USDT","BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LTC/USDT:USDT,NEAR/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT",-0.04659455480345878
2024-09-30,"AAVE/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,DYDX/USDT:USDT,LINK/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,STORJ/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT","ATOM/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT",0.002993472642578144
2021-10-31,,,0
2021-11-30,,,0
2021-12-31,,,0
